"refund_id","original_tran_id","refund_time","employee_id","reason","detailed_id","quantity","amount"
3504,11693,"2025-05-08 00:00:00",40,"Quality/Expired",31542,"3.000","30.00"
3505,35445,"2025-01-27 00:00:00",18,"Changed mind",95398,"3.000","12.00"
3506,44918,"2025-01-21 00:00:00",24,"Defective",120902,"1.000","3.00"
3507,36703,"2025-05-02 00:00:00",3,"Defective",98763,"3.000","13.50"
3508,3608,"2025-07-22 00:00:00",47,"Other",9667,"1.000","1.80"
3509,17476,"2025-03-01 00:00:00",14,"Wrong item",47015,"2.000","18.02"
3510,46641,"2025-04-26 00:00:00",3,"Quality/Expired",125622,"1.000","2.00"
3511,32697,"2025-07-16 00:00:00",46,"Quality/Expired",87918,"2.000","2.00"
3512,22785,"2025-05-29 00:00:00",28,"Defective",61180,"1.000","0.81"
3513,30835,"2025-04-30 00:00:00",28,"Defective",82882,"2.000","4.00"
3514,43489,"2025-04-22 00:00:00",3,"Changed mind",117046,"2.000","4.00"
3515,18383,"2025-05-22 00:00:00",18,"Changed mind",49485,"1.000","2.00"
3516,10520,"2025-07-05 00:00:00",7,"Quality/Expired",28324,"4.000","16.00"
3517,8590,"2025-07-29 00:00:00",24,"Changed mind",23131,"1.000","2.50"
3518,13031,"2025-03-08 00:00:00",40,"Changed mind",35137,"2.000","2.00"
3519,22526,"2025-03-28 00:00:00",28,"Defective",60497,"1.000","2.50"
3520,4550,"2025-04-19 00:00:00",46,"Defective",12213,"2.000","19.00"
3521,24914,"2025-02-21 00:00:00",14,"Wrong item",66968,"2.000","6.00"
3522,35830,"2025-06-19 00:00:00",38,"Quality/Expired",96406,"4.000","10.00"
3523,32108,"2025-06-20 00:00:00",47,"Defective",86328,"3.000","7.50"
3524,43785,"2025-05-04 00:00:00",40,"Defective",117863,"1.000","4.00"
3525,35954,"2025-07-28 00:00:00",24,"Defective",96742,"1.000","8.00"
3526,40317,"2025-05-28 00:00:00",28,"Defective",108518,"2.000","18.67"
3527,2081,"2025-02-04 00:00:00",3,"Quality/Expired",5574,"2.000","11.00"
3528,30582,"2025-08-01 00:00:00",46,"Quality/Expired",82185,"2.000","8.00"
3529,6989,"2025-06-05 00:00:00",40,"Quality/Expired",18826,"2.000","18.00"
3530,28682,"2025-03-02 00:00:00",38,"Defective",77024,"1.000","1.90"
3531,44025,"2025-07-30 00:00:00",28,"Other",118513,"2.000","10.00"
3532,32823,"2025-01-17 00:00:00",7,"Quality/Expired",88266,"1.000","1.80"
3533,7954,"2025-08-16 00:00:00",38,"Defective",21406,"1.000","1.50"
3534,24048,"2025-07-18 00:00:00",24,"Changed mind",64641,"1.000","9.00"
3535,44279,"2025-06-01 00:00:00",24,"Changed mind",119196,"2.000","6.00"
3536,6381,"2025-06-25 00:00:00",46,"Defective",17169,"1.000","6.00"
3537,24228,"2025-05-01 00:00:00",28,"Defective",65130,"1.000","1.75"
3538,819,"2025-07-06 00:00:00",38,"Quality/Expired",2178,"2.000","12.00"
3539,30455,"2025-03-19 00:00:00",40,"Changed mind",81830,"2.000","6.00"
3540,15142,"2025-05-15 00:00:00",46,"Wrong item",40713,"1.000","9.50"
3541,40187,"2025-02-06 00:00:00",28,"Quality/Expired",108167,"2.000","20.00"
3542,39824,"2025-08-23 00:00:00",47,"Other",107216,"1.000","20.00"
3543,102,"2025-01-21 00:00:00",18,"Quality/Expired",260,"1.000","2.50"
3544,12058,"2025-07-18 00:00:00",40,"Other",32487,"1.000","18.00"
3545,24390,"2025-02-20 00:00:00",7,"Quality/Expired",65564,"2.000","5.00"
3546,30642,"2025-05-26 00:00:00",28,"Changed mind",82349,"1.000","4.50"
3547,46033,"2025-03-22 00:00:00",18,"Quality/Expired",123934,"1.000","1.75"
3548,34751,"2025-08-13 00:00:00",14,"Changed mind",93509,"2.000","5.00"
3549,29689,"2025-05-15 00:00:00",3,"Changed mind",79748,"1.000","3.50"
3550,36417,"2025-07-08 00:00:00",46,"Defective",97991,"1.000","3.20"
3551,20008,"2025-02-08 00:00:00",14,"Quality/Expired",53805,"1.000","21.00"
3552,48316,"2025-03-25 00:00:00",28,"Changed mind",130101,"3.000","5.00"
3553,14935,"2025-01-13 00:00:00",38,"Other",40181,"1.000","4.50"
3554,16848,"2025-02-24 00:00:00",47,"Defective",45298,"1.000","1.50"
3555,37923,"2025-01-07 00:00:00",47,"Quality/Expired",102097,"1.000","12.00"
3556,1928,"2025-07-09 00:00:00",28,"Defective",5164,"1.000","6.38"
3557,145,"2025-04-09 00:00:00",40,"Changed mind",375,"1.000","1.50"
3558,48976,"2025-07-17 00:00:00",14,"Quality/Expired",131838,"1.000","19.18"
3559,23856,"2025-07-26 00:00:00",46,"Defective",64096,"2.000","12.00"
3560,38324,"2025-07-31 00:00:00",28,"Defective",103155,"2.000","13.00"
3561,20635,"2025-05-31 00:00:00",47,"Defective",55448,"2.000","30.00"
3562,6938,"2025-07-23 00:00:00",46,"Defective",18684,"2.000","4.00"
3563,14915,"2025-03-22 00:00:00",24,"Changed mind",40132,"1.000","3.65"
3564,20936,"2025-07-14 00:00:00",40,"Quality/Expired",56248,"2.000","3.78"
3565,2677,"2025-01-20 00:00:00",14,"Defective",7156,"1.000","6.25"
3566,47301,"2025-08-08 00:00:00",14,"Wrong item",127365,"1.000","7.00"
3567,44648,"2025-07-23 00:00:00",38,"Changed mind",120196,"1.000","3.50"
3568,43545,"2025-04-25 00:00:00",47,"Other",117198,"2.000","8.90"
3569,48815,"2025-07-10 00:00:00",40,"Changed mind",131417,"2.000","6.20"
3570,9326,"2025-02-08 00:00:00",38,"Other",25147,"2.000","4.00"
3571,21459,"2025-08-03 00:00:00",3,"Defective",57663,"1.000","4.50"
3572,244,"2025-07-04 00:00:00",46,"Wrong item",646,"2.000","19.00"
3573,6201,"2025-01-20 00:00:00",14,"Wrong item",16665,"1.000","5.00"
3574,19138,"2025-07-01 00:00:00",24,"Quality/Expired",51477,"3.000","13.20"
3575,8183,"2025-02-05 00:00:00",7,"Wrong item",22048,"3.000","21.00"
3576,5212,"2025-02-18 00:00:00",24,"Changed mind",13998,"1.000","5.00"
3577,13951,"2025-07-10 00:00:00",18,"Changed mind",37596,"1.000","6.00"
3578,23606,"2025-04-14 00:00:00",40,"Quality/Expired",63434,"1.000","4.00"
3579,41033,"2025-05-28 00:00:00",14,"Quality/Expired",110476,"2.000","7.00"
3580,38140,"2025-04-19 00:00:00",24,"Changed mind",102662,"1.000","2.45"
3581,45213,"2025-05-03 00:00:00",24,"Wrong item",121716,"2.000","8.00"
3582,519,"2025-02-15 00:00:00",28,"Changed mind",1395,"3.000","6.87"
3583,39783,"2025-07-16 00:00:00",47,"Defective",107100,"2.000","5.00"
3584,48344,"2025-05-07 00:00:00",14,"Other",130177,"2.000","8.58"
3585,15633,"2025-01-22 00:00:00",3,"Wrong item",42042,"2.000","20.00"
3586,34392,"2025-04-17 00:00:00",38,"Quality/Expired",92522,"3.000","12.00"
3587,43192,"2025-07-06 00:00:00",38,"Quality/Expired",116256,"1.000","4.12"
3588,34250,"2025-02-15 00:00:00",28,"Other",92149,"1.000","15.00"
3589,11130,"2025-06-16 00:00:00",28,"Quality/Expired",29966,"3.000","6.00"
3590,25185,"2025-02-28 00:00:00",38,"Defective",67699,"2.000","23.60"
3591,40697,"2025-04-21 00:00:00",46,"Defective",109557,"2.000","5.00"
3592,44025,"2025-07-25 00:00:00",28,"Changed mind",118515,"2.000","16.00"
3593,31254,"2025-05-26 00:00:00",47,"Quality/Expired",84016,"1.000","12.00"
3594,48496,"2025-03-03 00:00:00",24,"Quality/Expired",130576,"2.000","18.40"
3595,34878,"2025-05-09 00:00:00",7,"Changed mind",93864,"1.000","6.00"
3596,26929,"2025-06-06 00:00:00",14,"Changed mind",72382,"5.000","25.00"
3597,43878,"2025-01-15 00:00:00",46,"Defective",118112,"2.000","5.00"
3598,732,"2025-06-26 00:00:00",47,"Defective",1946,"2.000","5.04"
3599,26201,"2025-06-24 00:00:00",24,"Wrong item",70449,"1.000","2.82"
3600,11455,"2025-04-12 00:00:00",14,"Quality/Expired",30900,"1.000","6.00"
3601,33186,"2025-06-15 00:00:00",46,"Other",89287,"1.000","4.75"
3602,41495,"2025-07-24 00:00:00",40,"Wrong item",111726,"3.000","21.00"
3603,46092,"2025-07-05 00:00:00",18,"Quality/Expired",124088,"2.000","6.00"
3604,31684,"2025-03-21 00:00:00",47,"Quality/Expired",85167,"1.000","6.00"
3605,31497,"2025-03-19 00:00:00",3,"Quality/Expired",84657,"1.000","20.00"
3606,43292,"2025-02-27 00:00:00",46,"Quality/Expired",116546,"1.000","3.55"
3607,35540,"2025-07-30 00:00:00",24,"Quality/Expired",95644,"1.000","5.00"
3608,48665,"2025-06-02 00:00:00",46,"Changed mind",131016,"1.000","3.20"
3609,44835,"2025-04-17 00:00:00",14,"Changed mind",120681,"1.000","11.50"
3610,20327,"2025-07-29 00:00:00",3,"Wrong item",54632,"1.000","6.80"
3611,22389,"2025-06-26 00:00:00",28,"Defective",60140,"1.000","2.50"
3612,18066,"2025-04-08 00:00:00",3,"Defective",48606,"1.000","5.50"
3613,15251,"2025-05-01 00:00:00",40,"Quality/Expired",40999,"2.000","4.00"
3614,18698,"2025-04-15 00:00:00",38,"Quality/Expired",50302,"3.000","27.00"
3615,38869,"2025-04-10 00:00:00",47,"Other",104603,"2.000","9.00"
3616,2501,"2025-06-15 00:00:00",14,"Quality/Expired",6710,"3.000","28.50"
3617,14104,"2025-07-06 00:00:00",7,"Wrong item",38013,"1.000","10.00"
3618,19350,"2025-08-12 00:00:00",46,"Wrong item",52035,"3.000","7.50"
3619,21767,"2025-07-10 00:00:00",3,"Defective",58463,"1.000","1.88"
3620,48070,"2025-06-17 00:00:00",18,"Changed mind",129422,"1.000","13.99"
3621,3524,"2025-07-14 00:00:00",40,"Wrong item",9432,"2.000","9.50"
3622,24121,"2025-05-03 00:00:00",46,"Quality/Expired",64831,"2.000","8.00"
3623,13781,"2025-07-16 00:00:00",28,"Defective",37119,"1.000","18.00"
3624,7786,"2025-05-22 00:00:00",40,"Changed mind",20961,"2.000","3.33"
3625,15552,"2025-05-01 00:00:00",14,"Other",41841,"1.000","1.50"
3626,45111,"2025-01-13 00:00:00",3,"Changed mind",121426,"3.000","12.00"
3627,46907,"2025-07-08 00:00:00",24,"Changed mind",126332,"2.000","3.00"
3628,4884,"2025-04-15 00:00:00",46,"Other",13119,"4.000","18.35"
3629,32436,"2025-05-03 00:00:00",38,"Changed mind",87188,"3.000","60.00"
3630,36922,"2025-06-03 00:00:00",38,"Changed mind",99363,"3.000","15.53"
3631,11448,"2025-06-25 00:00:00",14,"Changed mind",30877,"2.000","3.40"
3632,6142,"2025-04-27 00:00:00",28,"Defective",16501,"1.000","4.50"
3633,34657,"2025-01-28 00:00:00",3,"Wrong item",93241,"4.000","19.14"
3634,43517,"2025-05-26 00:00:00",46,"Defective",117123,"1.000","4.50"
3635,1055,"2025-03-25 00:00:00",24,"Quality/Expired",2813,"1.000","2.50"
3636,45136,"2025-06-27 00:00:00",7,"Changed mind",121496,"1.000","2.80"
3637,10549,"2025-06-10 00:00:00",46,"Wrong item",28410,"3.000","36.00"
3638,33565,"2025-01-21 00:00:00",40,"Changed mind",90318,"2.000","19.00"
3639,24382,"2025-05-16 00:00:00",28,"Changed mind",65540,"1.000","6.50"
3640,411,"2025-01-22 00:00:00",18,"Changed mind",1108,"1.000","5.00"
3641,30097,"2025-04-10 00:00:00",18,"Changed mind",80897,"3.000","7.50"
3642,29086,"2025-06-17 00:00:00",24,"Wrong item",78105,"2.000","8.34"
3643,23379,"2025-04-17 00:00:00",7,"Changed mind",62807,"2.000","6.00"
3644,43217,"2025-03-01 00:00:00",14,"Quality/Expired",116331,"2.000","5.48"
3645,21238,"2025-07-06 00:00:00",46,"Defective",57070,"1.000","1.50"
3646,36012,"2025-07-11 00:00:00",40,"Wrong item",96903,"2.000","11.00"
3647,21783,"2025-03-21 00:00:00",18,"Other",58507,"3.000","7.50"
3648,26928,"2025-02-16 00:00:00",47,"Changed mind",72379,"4.000","16.00"
3649,41585,"2025-03-26 00:00:00",18,"Quality/Expired",111960,"1.000","10.00"
3650,39250,"2025-07-30 00:00:00",7,"Quality/Expired",105609,"3.000","36.00"
3651,2335,"2025-08-13 00:00:00",46,"Changed mind",6259,"1.000","3.50"
3652,21956,"2025-01-29 00:00:00",3,"Wrong item",58981,"2.000","16.00"
3653,16760,"2025-05-18 00:00:00",46,"Quality/Expired",45080,"2.000","12.30"
3654,11024,"2025-02-26 00:00:00",28,"Quality/Expired",29692,"4.000","8.00"
3655,9044,"2025-05-03 00:00:00",3,"Wrong item",24372,"3.000","21.00"
3656,11373,"2025-04-17 00:00:00",7,"Other",30674,"1.000","4.00"
3657,43218,"2025-03-14 00:00:00",14,"Changed mind",116332,"2.000","6.00"
3658,3647,"2025-02-17 00:00:00",38,"Defective",9773,"1.000","15.50"
3659,7199,"2025-04-07 00:00:00",40,"Other",19383,"1.000","2.50"
3660,38761,"2025-08-11 00:00:00",14,"Wrong item",104326,"2.000","4.90"
3661,13930,"2025-03-07 00:00:00",38,"Wrong item",37541,"1.000","5.00"
3662,7778,"2025-05-06 00:00:00",38,"Wrong item",20942,"2.000","8.00"
3663,42276,"2025-03-02 00:00:00",24,"Changed mind",113793,"2.000","3.61"
3664,20794,"2025-02-17 00:00:00",18,"Quality/Expired",55869,"2.000","11.14"
3665,19200,"2025-04-29 00:00:00",14,"Changed mind",51634,"1.000","8.00"
3666,45605,"2025-08-15 00:00:00",38,"Changed mind",122793,"1.000","8.49"
3667,32505,"2025-02-27 00:00:00",47,"Quality/Expired",87383,"2.000","3.82"
3668,22964,"2025-03-08 00:00:00",47,"Changed mind",61671,"2.000","36.00"
3669,46987,"2025-02-10 00:00:00",40,"Defective",126549,"3.000","12.60"
3670,50000,"2025-05-02 00:00:00",18,"Defective",134632,"1.000","4.00"
3671,48195,"2025-02-14 00:00:00",38,"Changed mind",129763,"1.000","25.00"
3672,40647,"2025-03-10 00:00:00",47,"Defective",109423,"2.000","5.00"
3673,6340,"2025-08-01 00:00:00",28,"Wrong item",17046,"1.000","1.50"
3674,34786,"2025-02-27 00:00:00",40,"Changed mind",93614,"1.000","6.00"
3675,3489,"2025-07-16 00:00:00",28,"Changed mind",9343,"2.000","3.60"
3676,7244,"2025-01-03 00:00:00",40,"Defective",19505,"1.000","6.50"
3677,18694,"2025-06-23 00:00:00",47,"Defective",50292,"1.000","8.26"
3678,38776,"2025-02-09 00:00:00",40,"Wrong item",104363,"2.000","15.03"
3679,31693,"2025-02-05 00:00:00",28,"Changed mind",85192,"2.000","9.60"
3680,3132,"2025-05-31 00:00:00",14,"Quality/Expired",8361,"2.000","4.20"
3681,10136,"2025-03-22 00:00:00",40,"Other",27318,"2.000","12.00"
3682,7814,"2025-03-31 00:00:00",40,"Defective",21038,"1.000","4.50"
3683,19670,"2025-06-04 00:00:00",38,"Changed mind",52909,"1.000","4.50"
3684,29432,"2025-04-15 00:00:00",3,"Quality/Expired",79050,"3.000","13.50"
3685,32433,"2025-02-21 00:00:00",14,"Quality/Expired",87182,"1.000","3.00"
3686,43264,"2025-04-24 00:00:00",3,"Quality/Expired",116467,"1.000","5.00"
3687,9566,"2025-02-27 00:00:00",46,"Defective",25785,"1.000","20.00"
3688,31348,"2025-05-03 00:00:00",46,"Wrong item",84261,"2.000","4.00"
3689,11699,"2025-02-24 00:00:00",18,"Defective",31558,"3.000","36.00"
3690,1285,"2025-05-16 00:00:00",46,"Quality/Expired",3445,"1.000","2.16"
3691,8989,"2025-04-03 00:00:00",7,"Defective",24222,"2.000","3.60"
3692,46920,"2025-01-21 00:00:00",47,"Defective",126366,"1.000","2.80"
3693,13452,"2025-05-09 00:00:00",14,"Defective",36262,"1.000","1.75"
3694,9773,"2025-07-22 00:00:00",7,"Defective",26326,"3.000","16.50"
3695,3570,"2025-04-19 00:00:00",18,"Changed mind",9570,"1.000","1.73"
3696,5277,"2025-06-09 00:00:00",46,"Defective",14166,"2.000","3.00"
3697,48579,"2025-05-03 00:00:00",38,"Defective",130792,"3.000","41.05"
3698,40545,"2025-02-01 00:00:00",7,"Defective",109149,"3.000","2.40"
3699,16447,"2025-07-11 00:00:00",7,"Wrong item",44240,"3.000","9.00"
3700,24275,"2025-04-21 00:00:00",14,"Defective",65260,"1.000","2.30"
3701,44854,"2025-02-16 00:00:00",47,"Defective",120728,"2.000","5.00"
3702,20357,"2025-02-12 00:00:00",7,"Defective",54704,"2.000","12.00"
3703,48975,"2025-02-17 00:00:00",46,"Quality/Expired",131836,"1.000","3.76"
3704,39105,"2025-06-08 00:00:00",7,"Changed mind",105227,"2.000","9.00"
3705,12119,"2025-01-28 00:00:00",14,"Other",32656,"1.000","2.50"
3706,18280,"2025-01-17 00:00:00",7,"Other",49203,"1.000","3.00"
3707,36000,"2025-05-21 00:00:00",3,"Defective",96873,"1.000","2.30"
3708,41326,"2025-04-30 00:00:00",47,"Defective",111286,"3.000","18.00"
3709,45473,"2025-05-26 00:00:00",24,"Defective",122417,"3.000","9.00"
3710,46993,"2025-07-19 00:00:00",3,"Quality/Expired",126562,"2.000","12.00"
3711,6246,"2025-08-24 00:00:00",7,"Other",16790,"2.000","9.40"
3712,29909,"2025-07-27 00:00:00",18,"Defective",80380,"1.000","30.00"
3713,44802,"2025-01-30 00:00:00",38,"Quality/Expired",120597,"3.000","5.40"
3714,2756,"2025-05-13 00:00:00",46,"Changed mind",7372,"1.000","1.82"
3715,10290,"2025-08-23 00:00:00",28,"Changed mind",27718,"2.000","4.00"
3716,27163,"2025-08-13 00:00:00",47,"Defective",73010,"1.000","0.95"
3717,44646,"2025-04-29 00:00:00",18,"Quality/Expired",120191,"1.000","1.80"
3718,19189,"2025-07-13 00:00:00",28,"Quality/Expired",51603,"4.000","100.00"
3719,945,"2025-04-15 00:00:00",18,"Quality/Expired",2516,"3.000","4.50"
3720,19022,"2025-05-30 00:00:00",24,"Other",51136,"1.000","6.30"
3721,5311,"2025-05-21 00:00:00",46,"Changed mind",14254,"4.000","20.00"
3722,2498,"2025-04-17 00:00:00",14,"Defective",6702,"2.000","4.90"
3723,9850,"2025-04-18 00:00:00",38,"Changed mind",26529,"1.000","2.26"
3724,10950,"2025-05-05 00:00:00",40,"Quality/Expired",29473,"1.000","2.00"
3725,31817,"2025-02-07 00:00:00",40,"Changed mind",85521,"1.000","1.80"
3726,38010,"2025-05-04 00:00:00",46,"Defective",102321,"2.000","5.00"
3727,36597,"2025-04-02 00:00:00",18,"Quality/Expired",98486,"2.000","3.00"
3728,7857,"2025-04-17 00:00:00",24,"Quality/Expired",21155,"1.000","1.63"
3729,49606,"2025-01-22 00:00:00",3,"Defective",133584,"3.000","24.00"
3730,31789,"2025-03-17 00:00:00",7,"Quality/Expired",85454,"1.000","2.45"
3731,44707,"2025-06-11 00:00:00",38,"Defective",120356,"1.000","19.77"
3732,41230,"2025-02-06 00:00:00",18,"Quality/Expired",111016,"1.000","1.50"
3733,24903,"2025-07-23 00:00:00",47,"Defective",66940,"2.000","5.00"
3734,11364,"2025-07-08 00:00:00",3,"Changed mind",30646,"3.000","12.00"
3735,16495,"2025-03-04 00:00:00",3,"Wrong item",44368,"2.000","11.00"
3736,34956,"2025-02-02 00:00:00",3,"Defective",94081,"1.000","20.00"
3737,23434,"2025-04-01 00:00:00",28,"Defective",62962,"2.000","8.00"
3738,19641,"2025-02-28 00:00:00",18,"Defective",52813,"1.000","0.73"
3739,35885,"2025-03-16 00:00:00",46,"Quality/Expired",96559,"1.000","27.87"
3740,16195,"2025-07-08 00:00:00",28,"Changed mind",43556,"1.000","4.00"
3741,18404,"2025-05-06 00:00:00",47,"Quality/Expired",49540,"1.000","10.93"
3742,14931,"2025-03-11 00:00:00",14,"Other",40168,"5.000","37.50"
3743,37527,"2025-05-11 00:00:00",24,"Defective",101001,"1.000","1.50"
3744,21508,"2025-05-04 00:00:00",24,"Changed mind",57793,"3.000","18.60"
3745,34849,"2025-06-22 00:00:00",24,"Quality/Expired",93774,"2.000","8.00"
3746,45831,"2025-08-18 00:00:00",18,"Changed mind",123385,"3.000","6.00"
3747,8723,"2025-03-24 00:00:00",14,"Wrong item",23497,"3.000","35.40"
3748,33207,"2025-03-30 00:00:00",40,"Quality/Expired",89342,"4.000","100.00"
3749,48841,"2025-06-05 00:00:00",18,"Changed mind",131489,"2.000","8.85"
3750,27606,"2025-08-04 00:00:00",7,"Wrong item",74187,"2.000","6.00"
3751,37861,"2025-01-28 00:00:00",38,"Changed mind",101941,"1.000","11.50"
3752,19302,"2025-04-28 00:00:00",18,"Wrong item",51902,"1.000","2.00"
3753,13123,"2025-07-21 00:00:00",28,"Quality/Expired",35399,"1.000","1.50"
3754,2746,"2025-04-23 00:00:00",18,"Changed mind",7342,"1.000","1.90"
3755,48814,"2025-06-06 00:00:00",3,"Defective",131415,"2.000","9.40"
3756,39443,"2025-03-09 00:00:00",28,"Changed mind",106124,"2.000","12.60"
3757,33229,"2025-05-18 00:00:00",28,"Changed mind",89401,"1.000","5.50"
3758,18108,"2025-04-18 00:00:00",7,"Defective",48727,"3.000","27.00"
3759,1326,"2025-06-12 00:00:00",40,"Other",3559,"4.000","9.60"
3760,23342,"2025-04-25 00:00:00",46,"Quality/Expired",62706,"2.000","8.00"
3761,20636,"2025-07-05 00:00:00",7,"Changed mind",55449,"5.000","11.50"
3762,48401,"2025-07-12 00:00:00",14,"Quality/Expired",130337,"3.000","7.50"
3763,26716,"2025-08-04 00:00:00",14,"Wrong item",71840,"1.000","3.00"
3764,26053,"2025-03-22 00:00:00",47,"Defective",70063,"2.000","5.50"
3765,41411,"2025-01-30 00:00:00",18,"Quality/Expired",111513,"4.000","10.00"
3766,3969,"2025-04-21 00:00:00",14,"Defective",10670,"3.000","5.25"
3767,15620,"2025-06-07 00:00:00",40,"Quality/Expired",42006,"2.000","5.00"
3768,27347,"2025-02-22 00:00:00",40,"Quality/Expired",73493,"2.000","3.50"
3769,13701,"2025-01-28 00:00:00",7,"Changed mind",36919,"1.000","7.60"
3770,46262,"2025-07-20 00:00:00",14,"Defective",124567,"1.000","3.00"
3771,26313,"2025-08-01 00:00:00",47,"Defective",70753,"1.000","4.75"
3772,14192,"2025-07-22 00:00:00",28,"Wrong item",38241,"2.000","0.40"
3773,36378,"2025-06-20 00:00:00",18,"Quality/Expired",97890,"1.000","25.00"
3774,9931,"2025-04-21 00:00:00",14,"Defective",26757,"1.000","0.20"
3775,29183,"2025-07-29 00:00:00",40,"Quality/Expired",78362,"1.000","8.00"
3776,18851,"2025-06-23 00:00:00",7,"Defective",50692,"3.000","45.00"
3777,47826,"2025-03-07 00:00:00",46,"Defective",128762,"2.000","10.97"
3778,17967,"2025-03-11 00:00:00",47,"Quality/Expired",48343,"1.000","5.55"
3779,29432,"2025-05-08 00:00:00",3,"Quality/Expired",79048,"1.000","6.00"
3780,46973,"2025-02-24 00:00:00",47,"Defective",126508,"2.000","17.80"
3781,18824,"2025-04-02 00:00:00",47,"Defective",50616,"1.000","3.00"
3782,15103,"2025-02-28 00:00:00",14,"Defective",40611,"2.000","36.00"
3783,47201,"2025-05-02 00:00:00",7,"Defective",127106,"2.000","10.00"
3784,4523,"2025-01-16 00:00:00",38,"Changed mind",12136,"1.000","1.50"
3785,23202,"2025-03-29 00:00:00",38,"Changed mind",62327,"1.000","6.00"
3786,17649,"2025-02-24 00:00:00",40,"Changed mind",47471,"1.000","9.18"
3787,47707,"2025-06-15 00:00:00",28,"Quality/Expired",128443,"2.000","12.71"
3788,3225,"2025-07-11 00:00:00",18,"Changed mind",8620,"2.000","18.48"
3789,31192,"2025-04-05 00:00:00",18,"Changed mind",83848,"1.000","6.30"
3790,12482,"2025-03-21 00:00:00",47,"Changed mind",33628,"1.000","8.61"
3791,37756,"2025-03-27 00:00:00",46,"Wrong item",101644,"4.000","10.00"
3792,38484,"2025-06-22 00:00:00",14,"Wrong item",103593,"1.000","4.00"
